n,msno,city,bd,gender,registered_via,registration_init_time,expiration_date,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,count,discount,is_churn
2632,3/fXq08yjNvdmceSIjFZh6JJArrYerXAPWYah+PXqeo=,14,24,male,7,20160211,20170930,41,30,99,99,1,20170227,20170327,0,1,0,0
2633,sP4Zt1wxfeO26aMyBWqkDaQ4rcfqcGcJjNy4PB+1gKQ=,13,31,male,4,20151115,20171003,40,30,149,149,1,20170204,20170303,0,1,0,0
2634,K5HgfMUZR6MX1A82mquNLMEXninSGTZPafRTvzNjcLc=,12,27,male,9,20110127,20170608,29,30,180,180,0,20160801,20160831,0,1,0,1
2635,BSdCo7CvhjEn0spdnQ0T50ZDyC6WOTUFOsbph+vWccI=,1,0,,7,20151229,20170930,41,30,99,99,1,20160831,20160930,0,1,0,0
2636,c98NdMJ7dFYVkm/L8pk1KTdFpvuzzYOiQDmVnis3DOc=,1,0,,7,20150316,20170916,41,30,149,149,1,20161015,20161115,0,1,0,0
2637,ALxXMLlszHN8J7dHOuGgDuw28Z8xdLj/0mM6a1h47Vk=,6,22,female,9,20140514,20180224,38,30,149,149,0,20150127,20150226,0,1,0,0
2638,fFh5wCw3jz43MjeWSfGLRCBAeXq5t9ZQHOVeAQQcjEg=,1,0,,7,20141030,20170116,41,30,149,119,1,20150114,20150402,0,1,30,1
2639,a9bEuB0WApo17dIp7iBW0NG0kism5fWdZpcQ1pz6I+g=,1,0,,7,20130701,20171001,41,30,99,99,1,20160801,20160901,0,1,0,0
2640,wqsNN9FPHggeJBsX3zAT1oDLlIpCDRdfMz94rhXDyzE=,18,32,male,9,20050216,20170930,34,0,0,149,1,20150831,20150930,0,1,0,0
2641,+txjSiGB9ejFOUX3aaBOnmw0sDz4MtreogXUetj4f6c=,4,24,female,9,20090623,20171005,39,30,149,149,1,20151202,20160105,0,1,0,0
2642,EM7416GpPiUa4xPr1zgi+JjReqDKIr1LEmb2O7b666M=,9,25,male,9,20110914,20170711,37,30,149,149,1,20160527,20160626,0,1,0,1
2643,U0C3gHMfAH6sXU2gkXf9Q6jnG8B5ZrVpy4RkdetBCI8=,1,0,,7,20130126,20180421,41,30,119,119,1,20160229,20161020,0,1,0,0
2644,egyfuqdDR5M0OVRjbj+4SP0zztb6iLCKmU3yW++050w=,5,31,female,3,20140506,20170921,36,30,180,180,1,20170122,20170221,0,1,0,0
2645,I1ATM8SZwmD+X0tLPXG1+5VkwL9UsIL3+H6RnYxmepQ=,1,0,,7,20131104,20171002,41,30,149,149,1,20160430,20160531,0,1,0,0
2646,DBQ3IIYfUG+bDRJ4pLypvObfTEw9ujuY07AhIL7Bnek=,15,0,,3,20130914,20170912,40,31,149,0,1,20150211,20150311,0,1,149,0
2647,yxmv+Sl1+Vb7SQ1/gi7u9p5TKEDV9ELTIifGSl99rYM=,12,31,male,9,20080518,20170909,40,30,149,149,1,20160303,20160402,0,1,0,0
2648,1KCP4U90IpINyhVACNzZu+wmCsl35tEeZfhBTmlbJH8=,13,43,female,9,20071019,20170920,37,30,149,149,1,20150820,20150920,0,1,0,0
2649,UvU/rD6fpWGyhoVc0JOX60cSUNWwXs9kAEa2B44Qqso=,5,38,female,9,20060509,20170921,40,30,149,149,1,20160222,20160321,0,1,0,0
2650,OOlc9VqwRsWXq8J6AtD04hvbR8pMVQtsVIreq9kjEcQ=,1,0,,9,20151102,20170922,36,30,180,180,0,20170219,20170321,0,1,0,0
2651,sdUp6daBK8O1OCkYZxtfpx8ZVfuIWXawyt4WbRIA/gs=,1,0,,7,20130122,20170921,41,30,149,149,1,20161221,20170121,0,1,0,0
2652,HnI/W4VGD7D5z24Ym5Ckk7WYRp3jLeU/RNkaA6B7gUE=,15,21,female,9,20071203,20171028,34,0,0,149,1,20150630,20150731,0,1,0,0
2653,aHSxxO6BNPo9PIa1P4PwWCo0ctCVd3o3e/MBCZeRPrE=,1,0,,7,20150812,20170912,41,30,99,99,1,20161212,20170112,0,1,0,0
2654,IQFDlPeYpl/Zl5UwJqulZ+LJseVG6FxOrIOSOt2T9JU=,14,26,female,7,20140112,20171006,41,30,149,149,1,20150711,20150811,0,1,0,0
2655,mksXdgYogRVlLTfbR4vDY/Mmswwy7AIMVrgTlYayyJA=,13,0,,9,20110913,20170908,36,30,180,180,1,20170208,20170208,1,1,0,0
2656,xqpz3rt6f4PV98gn7cKmZVXdffRSvzQheCLGhLOwbtQ=,6,29,male,9,20041102,20170930,34,30,149,149,1,20160430,20160531,0,1,0,0
2657,DVFce9C4Gw9KgqYP5zWzbF2W3rnCBlou8nIIapLMn9w=,5,36,female,9,20070904,20170930,34,30,149,149,1,20160831,20160930,0,1,0,0
2658,f69t7u6fsJpTca/vGBSKkaafLWVJP7G43zPMZ+Etx/c=,15,37,female,7,20110116,20170713,41,30,149,149,1,20150228,20160629,0,1,0,0
2659,t5Ecf+WGEVc/vj+wCj1Iw5vh3hcFJhWHsnAu/zURaZo=,15,35,female,7,20121110,20170909,41,30,149,149,1,20170209,20170309,0,1,0,0
2660,YUFMJiw0nghvg4t+P84yXQ13/K+G1XzI4Iui6WcODdU=,1,0,,7,20140915,20170914,41,30,149,119,1,20150514,20150614,0,1,30,0
2661,hJ5HJ8+4VcA/I5mRr8h8xleDpl6IAdzHPXpxFfQ+C8U=,1,0,,7,20160709,20170908,41,30,99,99,1,20161208,20170108,0,1,0,0
2662,bKRaZTMzCIcl/ZHMRjtEORdOhjLpuU1g4bAxZkl/RwQ=,1,0,,7,20150820,20170521,41,30,99,99,1,20150920,20151020,0,1,0,0
2663,gOuhyXyKuWbllgmtMYJmPiUbihkbrWZAFHeGC/Pps/o=,6,0,,9,20130119,20171002,40,30,149,149,1,20170203,20170302,0,1,0,0
2664,8fGpkdNsvPYoEHu1wrOcPyVhAqV743KSIXV/slU5YeA=,5,27,female,9,20070821,20170825,38,410,1788,1788,0,20150624,20160807,0,1,0,1
2665,P7y2LnsfzwkkeWTNc8CrliNErrGpL/x+bnPIE2L9XCg=,1,0,,7,20150910,20170910,41,30,99,99,1,20160410,20160510,0,1,0,0
2666,C+f6wgaINjLmOoF7ihYbA54Ebpjhkedq39tnV4IGFqs=,13,33,male,7,20101206,20171007,41,30,129,129,1,20161006,20161107,0,1,0,0
2667,PjvCidB94+msRjuKudWwJwwrGse8pgA16jy5K52LEbs=,12,21,male,9,20130918,20170930,38,30,149,149,0,20160827,20160926,0,1,0,0
2668,lm5cCsRCGcz/e80z7wwX4LpWclTC9qbbOG8yoOck+ec=,1,0,,7,20131004,20171005,41,30,149,149,1,20150303,20150901,0,1,0,0
2669,VCRutQy3Sv3yevQgHID6juqBYoEspGF3eyQH0DpHvcY=,4,33,male,9,20110408,20170915,30,31,149,149,1,20150215,20150315,0,1,0,0
2670,vkCVNmeU1cvmccUWKwLXSmvd489uX/6ercovuC04/RU=,13,28,male,3,20121103,20170924,40,30,149,149,1,20160524,20160624,0,1,0,0
2671,F3u4CCmoBkLnU4oS+GMyX7OngDrx9qAsIugLrMwZNgk=,1,0,,7,20151121,20170920,41,30,99,99,1,20160520,20160620,0,1,0,0
2672,VsC9bG/Ofxu0K4xyNktskxAuF1gmcySyKX/Jru3xTnI=,13,24,male,9,20090711,20170830,38,360,1200,1200,0,20150112,20160112,0,1,0,0
2673,C8PKNWRBrpZkIgMWqAkTz3kYMpuMlRPcL/WJbM80T/A=,1,0,,7,20151227,20170930,41,30,99,99,1,20160227,20160327,0,1,0,0
2674,q3QxbiR1Sv/3Vd+MiC6/5Co7Vv1A8Xij/ZRku56w2L8=,15,49,male,9,20070817,20170611,40,31,149,149,1,20150217,20150316,0,1,0,1
2675,FRppeoGC404ZlH4xGw1XuoizUSB/TapEENwD7EHgkrg=,1,0,,7,20151206,20171006,41,30,99,99,1,20161006,20161106,0,1,0,0
2676,wrw4wwbDTohTYVWSlnPJF7w9a2aSl5mponN9y9uJ8V0=,9,45,male,7,20101013,20171004,41,30,129,129,1,20160912,20161013,0,1,0,0
2677,jcdGFqy7AfTsHgqv1rCmy7jCMJukMo6ExubUXmiYc18=,1,0,,7,20120114,20170914,41,30,149,149,1,20161013,20161114,0,1,0,0
2678,8GZHCOEPuWVXwVyXjGE31K6p+m3Skf7kMRJuVO/rY9s=,1,0,,7,20150718,20170703,41,30,99,99,1,20160518,20160618,0,1,0,0
2679,cfIzOcjEzkGJVqbbKsxDxT+rlDFV4Z+oKa607w7sv4A=,1,0,,7,20150704,20171004,41,30,99,99,1,20150804,20150904,0,1,0,0
2680,KpIO4M0rrYm7WHrCWeG69oParGIXwvYd4llLSwDBxjA=,1,0,,7,20160629,20170930,41,30,99,99,1,20161031,20161130,0,1,0,0
2681,NKBWidmxrpWI0EIXMSa62Lmq8tBorqr1BQvFylonyYI=,4,25,female,9,20120511,20170912,40,30,149,149,1,20161013,20161112,0,1,0,0
2682,YA9JIWdWkR7zXKjQvxsEvcHgYcpiKq9TLJ4tqlcCiUs=,1,0,,7,20150816,20170219,41,30,99,99,1,20160715,20160815,0,1,0,1
2683,PHs1j9+8QCKXA2/VnJaEGIJdlSFOYjRvG2cQ6j3FgkU=,22,21,male,3,20141111,20170808,38,30,149,149,0,20150302,20150401,0,1,0,0
2684,XgsubQyz0xEJdADnNaQ/PQc7wK24OydMAJJr/2dEkEk=,1,0,,7,20140709,20170908,41,30,149,149,1,20150808,20150908,0,1,0,0
2685,0assnLwWBatAvdSEDvCmMfrqccdnck0lceESOdkS2sY=,15,44,female,9,20111104,20170930,31,30,149,149,1,20160331,20160430,0,1,0,0
2686,+1hNMJTwEp+iMBEvThPY961wvCWn7AFp8mLMAv/tBCc=,4,26,female,9,20060228,20171005,34,0,0,149,1,20150630,20150731,0,1,0,0
2687,8+I01GTJHJ/G7U61gfMSyRqrkIzqC5OGjobM5p4C8YQ=,1,0,,7,20160218,20170918,41,30,99,99,1,20161118,20161218,0,1,0,0
2688,N2NB64fRADA0b7AQEOoZpDSzOH6CzBBEcKoOrXHbbFY=,1,0,,7,20160611,20170911,41,30,99,99,1,20170211,20170311,0,1,0,0
2689,+LVrO0pPFh9JO3nLwCpEjGlun09KZGtKhMWKpOtlq3E=,1,0,,7,20150817,20171013,36,30,180,180,0,20161208,20170107,0,1,0,0
2690,z1JchzaCMNBX1+4gRP3BR+sLhqxa0zFuAg9Zq3O4Ro0=,5,31,female,9,20060804,20171018,39,31,149,149,1,20150228,20150418,0,1,0,0
2691,rFw6sr3Vmx2djL4oSCXbKlFkYHTruDPpU90/Dio1SsQ=,1,0,,7,20151124,20170923,41,30,99,99,1,20170123,20170223,0,1,0,0
2692,vyCv5Oa6RQuB7Vo3wwTNWZNGA3TduSLY7lzibtXM/KE=,1,0,,7,20150429,20170930,41,30,149,149,1,20160531,20160630,0,1,0,0
2693,B5Vm6lj7QZEKfnqONOQfjTCWXmSNCj0WewAqs8BQSFw=,6,33,male,7,20120217,20170912,41,30,149,149,1,20151121,20151222,0,1,0,0
2694,/tnnaNVUhd6LSPdWXWxF+2eN+znIcQEDo5b+fDAVz54=,13,25,male,3,20130716,20170926,40,30,149,149,1,20160722,20160821,0,1,0,0
2695,EldG52Lgq62QmoPI2PYmln1gW0dm3e5A3IAjygXmnME=,1,0,,7,20141016,20171007,41,30,149,149,1,20170208,20170208,1,1,0,0
2696,v6M4LYiO6Y//e093YA7pcV4B6vJilfQP6UQBVC6BtWw=,1,0,,7,20151015,20171016,41,30,99,99,1,20160216,20160415,0,1,0,0
2697,D+W1Mk6FI8cY6uXvNPwwslnL1WPaiYuoiM3bX/YqjLk=,18,18,male,3,20140815,20170930,31,30,149,149,1,20160331,20160430,0,1,0,0
2698,VdmAob1wgPfB6U4g6cK4DVmuYG6SE70nTVcB3Y8ysrs=,13,25,male,9,20150710,20170912,37,30,298,298,1,20161213,20151012,0,2,0,0
2699,OmHxE6Itwn2alTfdwNYBioYOv0MuEY+fNh8ju0MiZfk=,22,34,female,9,20040701,20170926,40,30,149,149,1,20161227,20170126,0,1,0,0
2700,Jcw+eY/DigZ2JxNx4pwM2v8nnCQ4Jox98mnG9wYqnKI=,5,21,male,9,20090828,20171104,40,31,149,149,1,20150124,20150225,0,1,0,0
2701,MjZefIyw35cJVY+Qy7lHRrp85JjDjK/zJ8U41nCQJFo=,18,29,female,9,20120521,20171014,39,30,149,149,1,20151102,20151214,0,1,0,0
2702,Q7c+Czri29hMA0iwtOa1UZRVNDjHEv+1a3YlTs57Q18=,1,0,,7,20151127,20170930,41,30,99,99,1,20170226,20170326,0,1,0,0
2703,aC9+CFhwOGdDyV6yxdJ/X+9hiJU7ShnWDu4SfXV1ZZs=,1,0,,7,20160105,20171004,41,30,99,99,1,20161104,20161204,0,1,0,0
2704,xxYa8184qVc2YNtHJ7DEmm5Z2NdOAJBI8Z5zPGVPuoY=,13,32,female,7,20101023,20171007,41,30,129,129,1,20160307,20160407,0,1,0,0
2705,WXDPHjnOr9n3uE7iftN1/BlXFqohhVMw1OQjPuWXI7k=,1,0,,7,20160220,20170919,41,30,99,99,1,20170219,20170319,0,1,0,0
2706,I4z/YuIJtGKqYYdMK+l02Qr15EPwRnyzuJOl1Sx8Xls=,18,0,female,3,20130311,20171121,38,30,149,149,0,20160908,20161008,0,1,0,1
2707,CDCYe0In+UYRW/cSEia9O4VsC/tv+3mhNihjlhpYbVA=,22,26,female,3,20130223,20170707,38,30,149,149,0,20160708,20160807,0,1,0,1
2708,8967I5iofL9jvABsDPFrlhB7xaAltVEYdno198DdlOg=,1,0,,7,20150815,20170815,41,30,99,99,1,20160715,20160815,0,1,0,0
2709,OyMrcNDLcMWP72paRO1hXVVcIsthTANaj6F1gBR0Ns8=,3,24,female,7,20140418,20170915,41,30,149,149,1,20160315,20160415,0,1,0,0
2710,PoW9SzO/dL8xGza7kfgP0CVdSVKXjXfCEn3jW2wD0Po=,22,0,,9,20150824,20170927,30,30,149,149,1,20161228,20170127,0,1,0,0
2711,KGZISt2Vabb0skRLS9/5DzeP9DKk8Njn2+MHW+z4NcE=,1,0,female,7,20110202,20171002,41,30,129,129,1,20150201,20150302,0,1,0,0
2712,s+yVlcw9dHzsZBuaJaDhAAmqUupDihfXkUn1E0MM1PQ=,15,28,female,9,20130731,20171001,39,31,298,298,1,20150531,20150331,0,2,0,0
2713,nLpRTFZ6yQVmOByvBq6dzUT4QtJiZP+D1NxC5Xm4bRQ=,1,0,,7,20140803,20170924,41,30,129,129,1,20150825,20150925,0,1,0,0
2714,DSXXfKkf/uLSEuyakbdJOq0/FrET/mCCx8/komiHh+M=,13,30,female,3,20130129,20170926,37,31,149,149,1,20150327,20150426,0,1,0,0
2715,Otn+2Hdoj1ueabtkV6cvZreQb7izSSKf+x0GzfmwDyQ=,1,0,,7,20120714,20170925,41,30,119,119,1,20151024,20151125,0,1,0,0
2716,TXwwd1PBhHc3OR80eBCrt6MJEnNe6Pm1pJqkG+5V+qY=,1,0,,7,20150703,20170622,41,30,99,99,1,20160803,20160903,0,1,0,0
2717,n5SFRK9rj8dOjMCGvoW1UgvLbOF2nIEXygpYmO3FJ6w=,1,0,,7,20120901,20171006,41,30,99,99,1,20161006,20161106,0,1,0,0
2718,FiexSIm/0nK4RaMp3XroVsZdj/5u+y3fCQ3aDz9zViY=,6,35,male,9,20100301,20170910,40,30,149,149,1,20160811,20160910,0,1,0,0
2719,DE/J9rA+tcPSPLyyU3v9ePedgC6EPOWE3we3A/u9ZPg=,15,0,,9,20121229,20170924,36,30,150,150,0,20150920,20151020,0,1,0,0
2720,o9ftiuYCBij/q5qQ6guBXgY1DGt3VOcSLc0lQi/Dn3g=,13,25,male,9,20081203,20170930,34,30,149,149,1,20160930,20161031,0,1,0,0
2721,icqBRCLtf+Gg48hbbC39y0bEiiS+ko8y6MGI+7WzWJ8=,6,18,female,7,20140607,20171019,41,30,149,149,1,20160222,20160321,0,1,0,0
2722,aa+1QUogX7ISIkqdHYulW0hhTsYgV68HPv5ZYHQgNsk=,13,0,,3,20130808,20170911,36,30,180,180,1,20170112,20170211,0,1,0,0
2723,h4VS7ywQT3fEnS3fMFbo1X2hM0IxygqvWHAk8/5MKCI=,1,0,,7,20141022,20170913,41,30,149,149,1,20160321,20160421,0,1,0,0
2724,2F6EOEtZII1MUCCyPXIWM9B0v0RQaY24qQFiTjnKMUo=,5,45,female,7,20150226,20170915,41,30,129,129,1,20160522,20160622,0,1,0,0
2725,PHkcBapDeFXcC6nH8xvdcr+PanNpwlYfnAqebKvureM=,1,0,,7,20150606,20170922,41,30,149,149,1,20150706,20150905,0,1,0,0
2726,oorqfJxgqBQjj0f+XpwP9eQLs2jL3ZERtk5mUHTcLAE=,1,0,,7,20110802,20171003,41,30,149,149,1,20151111,20151213,0,1,0,0
2727,yM5zLf6qlTM063BGQ9TzXC5jDrLa31bBWcLEM9rCyLU=,5,21,male,7,20151218,20170910,41,30,149,149,1,20151218,20160117,0,1,0,0
2728,7qBsAhA9yndnSuVQboiKWI2bxnMF7gNwPExk61UZE+I=,1,0,,7,20160327,20170617,41,30,99,99,1,20170127,20170227,0,1,0,0
2729,Q1hiEspL67XXr3R9BlVSnpIhFKdHDiMsLe66o8K68wA=,13,31,male,9,20110816,20171024,39,30,149,149,1,20160831,20161024,0,1,0,0
2730,iNxnS5F3+9VubbAmScHCIx5XDx/qxHyYIox3LQ7xzjk=,13,19,male,9,20110505,20170924,37,30,149,149,1,20170123,20170223,0,1,0,0
2731,KIr3/lURT0kVga8hMC/efA8hNHaA5ltj/z8RWwc9ygc=,1,0,,7,20160402,20171001,41,30,258,258,1,20170201,20170101,0,2,0,0
2732,GIbPMVeM4PS+C00zjH52FmMoE+DyXgyled66zfoxdfE=,1,0,,7,20100923,20170914,41,30,149,149,1,20161115,20161214,0,1,0,0
2733,JUv/fYNSO3TOAPej7hYQogEduqErrW1kqdMxEmoQhns=,12,0,,9,20110904,20170621,31,30,149,149,1,20161031,20161130,0,1,0,0
2734,R5CI7CtiAQMrKH1eNwqraiLRR9icO7NAdjIPsS/H8Zg=,13,35,female,9,20061002,20170918,36,30,150,150,0,20160313,20160412,0,1,0,0
2735,qEP9+EieeGZv9K6tfUJobzTbwy5KcAnIRNtLrSnxTxw=,1,0,,7,20130805,20171004,41,30,149,149,1,20160304,20160404,0,1,0,0
2736,zXSOg3pbkf/GJ9ll9VxluzOYK5VAGjn0krmiMiEwiFk=,14,26,female,7,20131031,20171001,41,30,100,100,1,20151102,20151102,1,1,0,0
2737,d2gZ66Z1rrD2szJpGN36lSYRXsVno4+daq5cVPBNFQs=,13,33,male,7,20141025,20170924,41,30,149,149,1,20150124,20150224,0,1,0,0
2738,7LiJz22fpwJ5TkpZdCg+M1FUBNCDNGziNox9ogFt594=,15,37,male,7,20101117,20170905,41,30,129,129,1,20160716,20160817,0,1,0,0
2739,HbM/09TZL/iyG1AurX9cn9M6NnfgQKY5OmyQgPs66bc=,1,0,,7,20160903,20171003,41,30,149,149,1,20161203,20170103,0,1,0,0
2740,dHDCg+omgTd84OFYINUIjMP5qY6sA4neLQ2htprWZWE=,1,0,,9,20130420,20170831,38,30,149,149,0,20161126,20161226,0,1,0,0
2741,wWIZciYL98p9IGffnfmUhpzZmq4y+hQAMeCha4ga1ts=,1,0,,7,20151013,20170913,41,30,99,99,1,20161113,20161213,0,1,0,0
2742,llQVmwNB+UcnSaORJBc/TAuQmUpYWN81sVS6S723t/A=,4,17,male,9,20130908,20170926,38,30,149,149,0,20170128,20170227,0,1,0,0
2743,G9KmqO1J3ZrtPXx7tLBINkuZZKDe0E9jLmNEo+xtuiE=,4,27,male,9,20040928,20180708,40,31,149,149,1,20150410,20150510,0,1,0,0
2744,ybyv6pWqajDpiK/JNuBlOwhEf8FNIj6/ZYQ2Cdd/7j4=,1,0,,7,20151108,20170908,41,30,149,149,1,20161108,20161208,0,1,0,0
2745,cpc9dFYbLX6alLKlYcTcoCvvbSgZOYoJuZ5KCwa1zWw=,4,23,male,3,20150407,20170913,36,30,150,150,0,20150820,20150919,0,1,0,0
2746,wcTouxJCoF6Ar2G5uBSSvA7ZbI57J55x/OfWaGSJnLY=,13,27,male,3,20130831,20171009,39,30,149,149,1,20160930,20161109,0,1,0,0
2747,PvByD1QCP48RRGAMcfsBINNgqgO9fKpSnT8XIUB1woo=,1,0,,7,20120228,20170919,41,30,149,149,1,20160415,20160515,0,1,0,0
2748,FA0PAh2LvXIvSqGgmnp9pxvmB6yncUVj0/H89CGI9IU=,1,0,,7,20160724,20170923,41,30,99,99,1,20160923,20161023,0,1,0,0
2749,AHxhyZz8Vc7Yn7IzRDk6apTiLTZNWXBIgH7GG5bwmbE=,1,0,,7,20151103,20171002,41,30,99,99,1,20160802,20160902,0,1,0,0
2750,p5HQQU3bBguUFx0wq5YItcF0Z4EURQoZ84LCrVBh0jg=,1,0,,7,20160215,20170714,41,30,99,99,1,20161115,20161215,0,1,0,0
2751,BsBmYKrFN7/5DMGHKEp/ZtjKI5RqpBFb7jAV+85ScUw=,1,0,,7,20151121,20170921,41,30,99,99,1,20160621,20160721,0,1,0,0
2752,wP/ukzkRK0pOndCbCC0hYuP6ngItgRioXZitsZtGrkE=,1,0,,7,20151117,20170917,41,30,99,99,1,20160717,20160817,0,1,0,0
2753,sO0+lryp0o6K0si65yr9bZl2JFAw2+hKmpkW4G5Y6ug=,1,0,,7,20151206,20171006,41,30,99,99,1,20160206,20160306,0,1,0,0
2754,Ub4/PZa7Q922LamvoUQ03/EHK6+THpekw6iR+EGk39s=,1,20,male,3,20150212,20170914,36,30,150,150,0,20151112,20151212,0,1,0,0
2755,aAv3B35ZYnmp6DlAalg+69u0uzN2ssZaXFB8or7VG6k=,15,34,male,9,20040712,20170930,34,30,149,149,1,20160131,20160229,0,1,0,0
2756,1/QKeIjSfgjR95IyZUqnV+Y2qIHsRTtz7nTr9h+TYDo=,14,27,female,3,20121227,20170908,40,30,149,149,1,20151109,20151208,0,1,0,0
2757,Pwdkr9ASMz93rWyEbYpD7XXugUWbViUwm7KY81IWKPU=,14,0,,9,20130831,20171027,39,30,149,149,1,20160930,20161127,0,1,0,0
2758,k2OyWxhVcLuCBw5oyLZUUsGSdW+8JMWL0aXw5wq1OUA=,5,0,,7,20120306,20170913,37,30,149,149,1,20160114,20160213,0,1,0,0
2759,S8ArBbUb5wrySgq9/GzfF0ZKp7O6/JzyDXXgIFr4IjQ=,13,29,male,3,20140315,20171024,37,30,149,149,1,20160924,20161023,0,1,0,0
2760,GMzHh1AkW063qIHn/V8RzwH8yltg9OskL77XWLJG2uE=,21,22,female,9,20110320,20171005,40,30,298,298,1,20160308,20160307,0,2,0,0
2761,EwUmr5cKLUZ3myuSLa+3nAxYxckNA6ZaYjnzwyK6gFA=,5,24,male,7,20120114,20170924,41,30,149,149,1,20151223,20160124,0,1,0,0
2762,ohvpGq+MNEDfSzUgFFlOhLnA2ny5ZiKx0iImRoH2j9Q=,13,18,female,7,20131228,20170917,41,30,149,149,1,20160527,20160627,0,1,0,0
2763,ERiyQtKKSe7RZqZ9zLYmGx7iF4I8/FUvTcCgGMNKHCY=,1,0,,7,20130523,20160112,41,30,149,149,1,20150523,20160722,0,1,0,1
2764,lAFnunWqywi/rlb+XlcigdmmZoI/eI3rNseOHttZQ+g=,1,0,,7,20100828,20171005,41,30,99,99,1,20170205,20170305,0,1,0,0
2765,t6cTt40SRr2RP9XM4Rt2b9bGAlwWCRQ3GNjs8VfPorA=,15,27,male,9,20120423,20170803,39,30,149,149,1,20150930,20151103,0,1,0,0
2766,bg6yjdtCfTLhbMln+BVbDzG/NvqhWnUMH5pFFU2sH0k=,15,28,female,3,20121116,20170816,40,30,149,149,1,20160512,20160909,0,1,0,1
2767,eVTyuGg2n+6zIuOxY/umg5YyAXvIKfBkKrR4mmkWN2U=,6,0,female,9,20050529,20170919,40,30,149,149,1,20170120,20170219,0,1,0,0
2768,fOk3ej3GKB3KLDZTLYwwLDsdnZWaVY0q9YENILvQ6yM=,13,48,female,9,20120826,20170927,37,30,149,149,1,20161028,20161127,0,1,0,0
2769,pRyDBv2BlW4CEbzydJQvXZMiFDSOM97fVXdOa/MFaJA=,5,0,female,9,20130722,20170826,40,0,0,149,1,20150425,20150526,0,1,0,0
2770,zxPYN26eSr3X2Tg8nwyxNsqEhgYQyHAepqu7BK8Ua/Y=,1,0,female,7,20140909,20171002,41,30,129,129,1,20160808,20160908,0,1,0,0
2771,p4LIEkaQeWZVKoMl5o07NPtXzUANp0kWtwx7haSlOsY=,15,25,male,9,20070616,20170910,39,0,0,149,1,20150430,20150605,0,1,0,0
2772,1wx1nLBfUzrQfqPpOI14FYyrGspS4VUSrb7V6vcMTiY=,13,31,female,7,20160214,20170913,41,30,99,99,1,20170113,20170213,0,1,0,0
2773,W0L50Q+j54I6IFDrB2jnApyidKOvPFgbZCj6FDuL/bw=,18,23,male,9,20121123,20171003,39,30,149,149,1,20161130,20170127,0,1,0,0
2774,fNfgrNuAik6+UMZtj3UHX7uOtArm7xuarSqkeq+01c0=,1,0,,7,20120419,20170919,41,30,149,149,1,20150618,20150719,0,1,0,0
2775,RpICnBlgM53sfZARUnus8M2GrMFcBLbL/OO456RSmrg=,13,41,male,9,20120911,20170930,33,30,149,149,1,20160930,20161031,0,1,0,0
2776,gBP806y9DYqOs9zgq1PnIOMYXwqijWInvcvRykoBZX8=,5,45,male,9,20071008,20170919,40,30,149,149,1,20150618,20150717,0,1,0,0
2777,R3o8+3z2kblw+gQ/JmoHZPV2BB5tn19vg2HHo/AtIZc=,4,26,male,3,20140215,20170916,40,30,149,149,1,20161017,20161116,0,1,0,0
2778,UdaKJ3I/+pl2s1R9fsNHaNlpZTyUYaVIuRFaHel9QmU=,1,0,,7,20150829,20170930,41,30,99,99,1,20160131,20160229,0,1,0,0
2779,TFzpzyNsrX46bSjdxkJ4KBYBKBBEb1lhgTZB9i+CrY8=,17,20,male,3,20130922,20170827,38,30,149,149,0,20160923,20161023,0,1,0,1
2780,2HSxAkaCZ6nPDD4p+89FSF5io1PQNPa+fi0+ZOu+IrM=,13,40,male,9,20100207,20171008,37,30,149,149,1,20161107,20161208,0,1,0,0
2781,g4OrJPuZy1Yv6wCc/ybx+vid4JPxLSmgFEydsWVyXAU=,1,0,,7,20150917,20170917,41,30,99,99,1,20151217,20160117,0,1,0,0
2782,177rG3P94I25GSHodbnSR9RND4vH3OHlty7MH+6d20E=,13,29,male,7,20130715,20171007,41,30,149,119,1,20150704,20150804,0,1,30,0
2783,AIyY2OQxaFzyTRDNd78xt/911HCrbrxfrmH7ISn7ES0=,1,0,,7,20160904,20171003,41,30,149,149,1,20161103,20161203,0,1,0,0
2784,l/Q5JdwD1vQwHO2dwYOUxmkDbMTglM60SVZjHulnBlo=,1,0,,7,20160301,20171001,41,30,99,99,1,20161101,20161201,0,1,0,0
2785,V5yrvcR57meJUxLUozXrqnxbRlsnDxO+jUJCHDz9v8M=,5,24,female,3,20120705,20170911,36,30,150,150,0,20150706,20150805,0,1,0,0
2786,SX8zygt7UK3CezJOMYQOOmRfEdDeAZfBLuv2UzpaAb4=,11,23,male,7,20140703,20170930,41,30,149,149,1,20160731,20160831,0,1,0,0
2787,Avne+B6BIVvEuONcoRcGd003f8kz9UnTulzsgRUa1vA=,1,0,,7,20150913,20171006,41,30,149,149,1,20151212,20160112,0,1,0,0
2788,DvZHd/ZtIQyMLzpTLSf6QhwaE9+IUzDg5pEHeAiTa6o=,1,0,male,7,20130507,20170701,41,30,129,129,1,20161130,20161231,0,1,0,0
2789,4s8Z2bkDsNlrQZVNAibULWG7d/Vwq2VS7uaSCbebBVk=,13,42,male,9,20070507,20170615,28,30,150,150,0,20160215,20160316,0,1,0,1
